بيانات المنتج,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
النوع ,أسم المنتج,تصنيف المنتج,صورة المنتج,وصف صورة المنتج,نوع المنتج,سعر المنتج,الوصف,هل يتطلب شحن؟,رمز المنتج sku,سعر التكلفة,السعر المخفض,تاريخ بداية التخفيض,تاريخ نهاية التخفيض,اقصي كمية لكل عميل,إخفاء خيار تحديد الكمية,اضافة صورة عند الطلب,الوزن,وحدة الوزن,الماركة,العنوان الترويجي,تثبيت المنتج,الباركود,السعرات الحرارية,MPN,GTIN,خاضع للضريبة ؟,سبب عدم الخضوع للضريبة,[1] الاسم,[1] النوع,[1] القيمة,[1] الصورة / اللون,[2] الاسم,[2] النوع,[2] القيمة,[2] الصورة / اللون,[3] الاسم,[3] النوع,[3] القيمة,[3] الصورة / اللون
منتج,مسكرة حواجب من كاركتر,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/eac91939-fb2b-4719-827a-d5ce5b2a8cb7-346.36363636364x500-mNMNOuTwJDPkQNPfejpoChRFgbTzjkeCL8DZISNk.jpg",مسكرة حواجب من كاركتر,منتج جاهز,15,,نعم,,,,,,,,,0.5,kg, | ,مسكرة حواجب من كاركتر |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,كونسيلر ميني كين من كاركتر,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/c429c1c8-fcbf-4182-b92c-b996f23236e3-500x500-wnL1PHUDg9mEyR1tViBbqPCRvjxe7TojPvvgLfGT.jpg",كونسيلر ميني كين من كاركتر,منتج جاهز,11,,نعم,,,,,,,,,0.5,kg,كلر مي | Colour Me,كونسيلر ميني كين من كاركتر | كلر مي | Colour Me - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,منظف عميق من فوريفر52-DCP001,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/accf532b-edc5-4398-bd24-c644c66dc035-500x500-aSG9ekwm7x3y6cdqBcbpHm4Qri56namq6NijkK88.png",منظف عميق من فوريفر52-DCP001,منتج جاهز,44,,نعم,,,,,,,,,0.5,kg,ريف | REEF,منظف عميق من فوريفر52-DCP001 | ريف | REEF - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,باليت تحديد الشفاه من كاركتر DDL001 15,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/c57282f5-c716-43db-9d16-5eaf0fa4546b-500x500-UJ7kNkuJzok4gAoDPDVa0aDMpWLG1OtRuVsBJetB.jpg",باليت تحديد الشفاه من كاركتر DDL001 15,منتج جاهز,44,,نعم,,,,,,,,,0.5,kg, | ,باليت تحديد الشفاه من كاركتر DDL001 15 |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,جل الكالسيوم المغذي للأظافر من كاركتر CNI002,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/566e097e-b586-4267-a10a-8480829d21ae-500x500-8otcS0sE2Y2cKE9aaVhvUZRB2pVArfaMmo2ACEeL.jpg",جل الكالسيوم المغذي للأظافر من كاركتر CNI002,منتج جاهز,26,,نعم,,,,,,,,,0.5,kg, | ,جل الكالسيوم المغذي للأظافر من كاركتر CNI002 |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,كونسيلر تغطية كاملة من فوريفر52,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/587b553a-92f4-43e0-9e76-1d76f47bef77-500x500-BgNgTZ0vQhOMIHsFVMKY9FSsgHasbYqtFtZvMC6g.jpg",كونسيلر تغطية كاملة من فوريفر52,منتج جاهز,23,,نعم,,,,,,,,,0.5,kg,ريف | REEF,كونسيلر تغطية كاملة من فوريفر52 | ريف | REEF - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,قلم حواجب وندر برو لاينر فوريفر52,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/045340cf-a8b4-4be0-9ea4-6e0605996ff6-500x500-rdcVmGXwdJkfpbnJi4BEnbZ1yKHETzMaeodtL4FL.jpg",قلم حواجب وندر برو لاينر فوريفر52,منتج جاهز,17,,نعم,,,,,,,,,0.5,kg,ريف | REEF,قلم حواجب وندر برو لاينر فوريفر52 | ريف | REEF - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,حقيبة فرش مكياج فائقة النعومة 12قطعة من فورايفر52,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/cbe22fa1-fcd6-4af9-b664-9371858ec135-500x500-eMckgKeX8Kd8f2GbJCWgnjjHhHbxiCgvYSJT1Zjx.jpg",حقيبة فرش مكياج فائقة النعومة 12قطعة من فورايفر52,منتج جاهز,146,,نعم,,,,,,,,,0.5,kg, | ,حقيبة فرش مكياج فائقة النعومة 12قطعة من فورايفر52 |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,بودرة اضاءة صن كيسد ايلومنتر من فوريفر52,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/54120fa3-e855-4512-8a85-799e1361d6b4-500x500-kNLqQ7wdy3A07dVKL24OBLsZMk3hACViW8lO8RyX.jpg",بودرة اضاءة صن كيسد ايلومنتر من فوريفر52,منتج جاهز,37,,نعم,,,,,,,,,0.5,kg,ريف | REEF,بودرة اضاءة صن كيسد ايلومنتر من فوريفر52 | ريف | REEF - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,بودره سائبة لامع من فوريفر52,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/0d3d45e7-a292-47a3-b219-75fd25d23a71-500x500-Ifm9H8mCEwKcK8kN11QIRGihIVEgtllBfMCxnQHt.jpg",بودره سائبة لامع من فوريفر52,منتج جاهز,36,,نعم,,,,,,,,,0.5,kg,ريف | REEF,بودره سائبة لامع من فوريفر52 | ريف | REEF - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,بخاخ مثبت المكياج من فوريفر52- FZ101,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/0556c043-6b40-49f9-9c35-02f775762e3a-500x500-OfAI8ZF0CnCMlCHTCNICnsvnlOTrRdfzIT3yIwtV.jpg",بخاخ مثبت المكياج من فوريفر52- FZ101,منتج جاهز,29,,نعم,,,,,,,,,0.5,kg,ريف | REEF,بخاخ مثبت المكياج من فوريفر52- FZ101 | ريف | REEF - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,بودره سائبة مطفي من فوريفر52,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/5e240ede-415d-4b27-90c4-3c8fc0a90c51-500x500-2xKoJyDwJQBdXTPI0ZlLuIaAwEhR53DV8laxXGy5.jpg",بودره سائبة مطفي من فوريفر52,منتج جاهز,28,,نعم,,,,,,,,,0.5,kg,ريف | REEF,بودره سائبة مطفي من فوريفر52 | ريف | REEF - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,كونسيلر سينسيشنال سائل من فورايفر52,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/f8dc1c72-4a96-4eda-9048-4dc81089ffcc-500x500-Nx4w2YWySRCCDptu5Xst0HZxgAG1u0WmQZ0pHDND.jpg",كونسيلر سينسيشنال سائل من فورايفر52,منتج جاهز,20,,نعم,,,,,,,,,0.5,kg, | ,كونسيلر سينسيشنال سائل من فورايفر52 |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,قلم حواجب من فوايفر52,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/ac60eea5-618d-47c1-8a00-99520590bc67-500x500-PLLPjC5OixQyZEOd6zlg5XK5tgQG7K4KruSthzXC.jpg",قلم حواجب من فوايفر52,منتج جاهز,11,,نعم,,,,,,,,,0.5,kg, | ,قلم حواجب من فوايفر52 |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,مايكب بوستر من فوريفر52-BST001,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/32ad20c7-55df-443c-a394-6a0019453249-500x500-KxgOWMFP1hjDqZkfR6Os9U40geKe74dpDabenDIA.jpg",مايكب بوستر من فوريفر52-BST001,منتج جاهز,31,,نعم,,,,,,,,,0.5,kg,ريف | REEF,مايكب بوستر من فوريفر52-BST001 | ريف | REEF - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,سيول كريم للعناية بمنطقة تحت العين بالريتينال من كي سكريت - 30 مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/bba93395-6da8-4b43-97b4-7483f58c3ecc-500x500-rDqOZ8dGFrg949EdKoxGIYr512jTTEZKpzuz67WE.png",سيول كريم للعناية بمنطقة تحت العين بالريتينال من كي سكريت - 30 مل,منتج جاهز,63,,نعم,,,,,,,,,0.5,kg, | ,سيول كريم للعناية بمنطقة تحت العين بالريتينال من كي سكريت - 30 مل |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عينة عطر بينجوين بوهيم من ديبتيك,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/949d3aea-1f4c-4b31-b05f-7de74d6b1cec-500x500-kfh0CkN3N9C8GUksfjhpXfzniMCOIr25nSaJweMz.png",عينة عطر بينجوين بوهيم من ديبتيك,منتج جاهز,20,,نعم,,,,,,,,,0.5,kg,ديبتيك | Diptyque,عينة عطر بينجوين بوهيم من ديبتيك | ديبتيك | Diptyque - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر ألور أوم إديشن بلانش من شانيل أو دو بارفان,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/7922d842-a9bf-4450-9498-9d0165115bb6-500x500-pLe7ffK6BdXSz73dhYq1BIPZ5ll3OIpL5Avqks8p.jpg",عطر ألور أوم إديشن بلانش من شانيل أو دو بارفان,منتج جاهز,792,,نعم,,,,,,,,,0.5,kg,شانيل | Chanel,عطر ألور أوم إديشن بلانش من شانيل أو دو بارفان | شانيل | Chanel - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر ألور من شانيل أو دو بارفان,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/fd835736-61c2-43e0-98c1-a335abd870c0-388.23529411765x500-Mx13d8Xp3aZkd6mZMFTZFCeJddc2Yrya8SPcgHFM.jpg",عطر ألور من شانيل أو دو بارفان,منتج جاهز,463,,نعم,,,,,,,,,0.5,kg,شانيل | Chanel,عطر ألور من شانيل أو دو بارفان | شانيل | Chanel - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عينة عطر مس ديور ايسنس من ديور دي برفيوم,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/bc537498-f8cc-4a94-93b4-bd2d9dbdf498-500x500-lK5J9NKRnIgfoMWQlU8BU1BKi1e5fbse382iohHT.png",عينة عطر مس ديور ايسنس من ديور دي برفيوم,منتج جاهز,17,,نعم,,,,,,,,,0.5,kg,ديور | Dior,عينة عطر مس ديور ايسنس من ديور دي برفيوم | ديور | Dior - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر شانس أو تندر من شانيل أو دو تواليت,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/eccf58a6-2241-40e6-9753-9b161ef247b0-500x500-d6LoZDPDwI9oj5Esl7IReeZPFVXtW3I6gTTXq6eN.jpg",عطر شانس أو تندر من شانيل أو دو تواليت,منتج جاهز,1046,,نعم,,,,,,,,,0.5,kg,شانيل | Chanel,عطر شانس أو تندر من شانيل أو دو تواليت | شانيل | Chanel - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر شانس من شانيل أو دو تواليت,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/02640d58-8ef9-4cfb-a67b-6a65f8fb8c33-500x500-vX713m93w9rH84v1wAwjB7hwpRC2JX99jcw15M3C.jpg",عطر شانس من شانيل أو دو تواليت,منتج جاهز,852,,نعم,,,,,,,,,0.5,kg,شانيل | Chanel,عطر شانس من شانيل أو دو تواليت | شانيل | Chanel - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر شانس أو فرايش من شانيل أو دو بارفان,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/9ed2b9c3-9287-46d6-a3d6-e0cd53fb1733-500x500-Bcfqjpj0aq93Kx5SiW0k5OiHUzf9PrRt0tNkT2ye.jpg",عطر شانس أو فرايش من شانيل أو دو بارفان,منتج جاهز,874,,نعم,,,,,,,,,0.5,kg,شانيل | Chanel,عطر شانس أو فرايش من شانيل أو دو بارفان | شانيل | Chanel - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر شانس أو فيف من شانيل أو دو تواليت,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/a3aece6c-a873-43f9-bba2-82d20980ba4a-500x500-zqTUOgbVfHMNXOEdpRHN244hn0438lzYAqlYsFDV.jpg",عطر شانس أو فيف من شانيل أو دو تواليت,منتج جاهز,799,,نعم,,,,,,,,,0.5,kg,شانيل | Chanel,عطر شانس أو فيف من شانيل أو دو تواليت | شانيل | Chanel - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر شانس أو فرايش من شانيل أو دو تواليت,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/031fd6b5-9360-4b10-afc6-d5e139b3817e-500x500-VuLNVMzsWhtU8CmBJNj13baBLykpZrg2SSng2wPR.png",عطر شانس أو فرايش من شانيل أو دو تواليت,منتج جاهز,897,,نعم,,,,,,,,,0.5,kg,شانيل | Chanel,عطر شانس أو فرايش من شانيل أو دو تواليت | شانيل | Chanel - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,مجموعة دولتشي آند غابانا ذا اونلي ون او دي برفيوم 100مل + عينة 10مل + عينة 5مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/edaeedfc-9d67-4f7d-8d5d-f8918cc5dc36-500x500-7j7fFMU3K3o9AYLKHmmSnY2sFaqs4oQlx6j5mkAt.webp",مجموعة دولتشي آند غابانا ذا اونلي ون او دي برفيوم 100مل + عينة 10مل + عينة 5مل,منتج جاهز,460,,نعم,,,,,,,,,0.5,kg, | ,مجموعة دولتشي آند غابانا ذا اونلي ون او دي برفيوم 100مل + عينة 10مل + عينة 5مل |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر ايدول باور لو دي بارفان انتينس 25 مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/43b784c8-85a3-4b11-8f15-7eec464e1d37-500x500-FnjlrCfmZaTXs8Edm96vmHBoarfsIaT3LmIFlEyC.webp",عطر ايدول باور لو دي بارفان انتينس 25 مل,منتج جاهز,218,,نعم,,,,,,,,,0.5,kg, | ,عطر ايدول باور لو دي بارفان انتينس 25 مل |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,امواج لاين 618 ايسنس دي بارفيوم 100 مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/e160ba23-220c-4c78-94ba-5e18610e24d7-499x500-drdVF4KKb7nuOX0EsThQKWxVyS8PXzBqtTB3w0Wv.webp",امواج لاين 618 ايسنس دي بارفيوم 100 مل,منتج جاهز,1610,,نعم,,,,,,,,,0.5,kg, | ,امواج لاين 618 ايسنس دي بارفيوم 100 مل |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,غوالي معطر الشعر ميدنايت نويز 30مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/1270b1fb-4948-43cf-a10a-4f8e42ba0d1a-500x500-6lSH9qCTGpECW5PRgE2TCmbAqe6Y28bhfywjVg33.webp",غوالي معطر الشعر ميدنايت نويز 30مل,منتج جاهز,203,,نعم,,,,,,,,,0.5,kg, | ,غوالي معطر الشعر ميدنايت نويز 30مل |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر بيري إليس 360° بينك للنساء 100 مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/1b4651df-f4ac-41ae-a55a-ea5fd64e2945-500x500-jIrTIkG4FrkjSa1K1WPmOWftn280aKO2RxfTNEiY.jpg",عطر بيري إليس 360° بينك للنساء 100 مل,منتج جاهز,195,,نعم,,,,,,,,,0.5,kg,بيري إليس | Perry Ellis,عطر بيري إليس 360° بينك للنساء 100 مل | بيري إليس | Perry Ellis - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر جيمس بوند 007 اوشن رويال الرجالي تواليت 125مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/282824c2-e7f1-4cf0-ae13-77d2dac5a3d5-400x500-vOK8APVf1fFpF9nTgWBsUVRd83rlKFezuNLnjLw0.webp",عطر جيمس بوند 007 اوشن رويال الرجالي تواليت 125مل,منتج جاهز,149,,نعم,,,,,,,,,0.5,kg,جيمس بوند 007 | James Bond,عطر جيمس بوند 007 اوشن رويال الرجالي تواليت 125مل | جيمس بوند 007 | James Bond - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,مجموعة اروقيت بينك من عساف,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/2508529c-af6e-4b18-bbb9-48cfa6bf877a-500x500-qjDfXiBAhgUvCabsRDmk8cznEVj2dfvqSQrtjFu5.webp",مجموعة اروقيت بينك من عساف,منتج جاهز,195,,نعم,,,,,,,,,0.5,kg,عساف | ASSAF,مجموعة اروقيت بينك من عساف | عساف | ASSAF - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,مجموعة بخور عيد عساف - 340 مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/7bff88e6-4037-4af0-aa06-04846aaa2e52-500x500-bYy2Wrj8h0NTl8vxAkZYUsARigUWASitJRIBqjjR.webp",مجموعة بخور عيد عساف - 340 مل,منتج جاهز,172,,نعم,,,,,,,,,0.5,kg,عساف | ASSAF,مجموعة بخور عيد عساف - 340 مل | عساف | ASSAF - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,ريبل انيبل - المتمرد من عساف 150مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/6dfe99ba-3060-468a-b8a0-33cb5340a7b6-500x500-NjkbodNRpj9o79u5fLYSMvH5Bmi6Yy18hyISResD.webp",ريبل انيبل - المتمرد من عساف 150مل,منتج جاهز,143,,نعم,,,,,,,,,0.5,kg,عساف | ASSAF,ريبل انيبل - المتمرد من عساف 150مل | عساف | ASSAF - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عينة إيسي مياكي نيكتار دي إيسي آيغو أو دو بارفان 20 مل للنساء,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/bb358b62-c052-45d0-8896-87dec78c51b7-500x500-TqNQk4xhfWwGJ9yunkaRau07bN37TbGmYjUexS3T.jpg",عينة إيسي مياكي نيكتار دي إيسي آيغو أو دو بارفان 20 مل للنساء,منتج جاهز,51,,نعم,,,,,,,,,0.5,kg,إيسي مياكي | Issey Miyake,عينة إيسي مياكي نيكتار دي إيسي آيغو أو دو بارفان 20 مل للنساء | إيسي مياكي | Issey Miyake - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر باركو بالاديانو XII كويرسيا، 100 مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/f6a70500-e458-4679-b17e-da906eed8aa3-333.33333333333x500-7fzc5cbLAyatDsKVcr8DCLhSxCwooj7xJCExEAOG.webp",عطر باركو بالاديانو XII كويرسيا، 100 مل,منتج جاهز,862,,نعم,,,,,,,,,0.5,kg, | ,عطر باركو بالاديانو XII كويرسيا، 100 مل |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
